doctor,group,config,soft_labels,include_paths,include_auto,syn_cap,include_hier,n_hier_pairs,test_accuracy,test_auc
llama_3_3_70b,unknown,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.79,0.8904
llama_3_3_70b,unknown,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.735,0.819775
llama_3_3_70b,unknown,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.78,0.87445
llama_3_3_70b,unknown,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.68,0.7267499999999999
llama_3_3_70b,unknown,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.68,0.7229
llama_3_3_70b,unknown,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.665,0.7119749999999999
llama_3_3_70b,unknown,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.635,0.6924249999999998
llama_3_3_70b,unknown,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.68,0.7186500000000001
llama_3_3_70b,unknown,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.665,0.7081249999999999
llama_3_3_70b,unknown,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.865,0.954225
llama_3_3_70b,unknown,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.855,0.938825
llama_3_3_70b,unknown,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.785,0.893625
llama_3_3_70b,unknown,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.84,0.8921
llama_3_3_70b,unknown,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.78,0.8572
llama_3_3_70b,unknown,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.76,0.85415
llama_3_3_70b,unknown,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.675,0.7253750000000001
llama_3_3_70b,unknown,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.665,0.720825
llama_3_3_70b,unknown,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.635,0.680675
llama_3_3_70b,unknown,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.685,0.726975
llama_3_3_70b,unknown,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.67,0.68095
llama_3_3_70b,unknown,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.695,0.731875
llama_3_3_70b,unknown,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.9,0.95855
llama_3_3_70b,unknown,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.89,0.9489
llama_3_3_70b,unknown,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.795,0.883025
llama_3_3_70b,unknown,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.82,0.8736999999999999
llama_3_3_70b,unknown,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.74,0.8258
llama_3_3_70b,unknown,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.76,0.8367500000000001
deepseek_v3_2,unknown,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.7,0.76305
deepseek_v3_2,unknown,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.755,0.794175
deepseek_v3_2,unknown,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.705,0.7890250000000001
deepseek_v3_2,unknown,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.705,0.7786249999999999
deepseek_v3_2,unknown,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.72,0.7827
deepseek_v3_2,unknown,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.69,0.76715
deepseek_v3_2,unknown,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.835,0.897275
deepseek_v3_2,unknown,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.78,0.8751
deepseek_v3_2,unknown,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.835,0.8995249999999999
deepseek_v3_2,unknown,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.77,0.85575
deepseek_v3_2,unknown,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.79,0.86395
deepseek_v3_2,unknown,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.825,0.873075
deepseek_v3_2,unknown,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.76,0.8151999999999999
deepseek_v3_2,unknown,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.705,0.756575
deepseek_v3_2,unknown,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.675,0.7326250000000001
deepseek_v3_2,unknown,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.72,0.7948500000000001
deepseek_v3_2,unknown,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.695,0.7524250000000001
deepseek_v3_2,unknown,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.74,0.805
deepseek_v3_2,unknown,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.865,0.925625
deepseek_v3_2,unknown,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.825,0.8902749999999999
deepseek_v3_2,unknown,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.825,0.898925
deepseek_v3_2,unknown,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.81,0.8762
deepseek_v3_2,unknown,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.825,0.8749750000000001
deepseek_v3_2,unknown,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.815,0.876425
deepseek_v3_2,unknown,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.7,0.7639499999999999
deepseek_v3_2,unknown,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.725,0.775875
deepseek_v3_2,unknown,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.67,0.7349
deepseek_v3_2,unknown,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.73,0.7868999999999999
deepseek_v3_2,unknown,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.63,0.706
deepseek_v3_2,unknown,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.655,0.7504250000000001
deepseek_v3_2,unknown,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.86,0.91465
deepseek_v3_2,unknown,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.79,0.8826499999999999
deepseek_v3_2,unknown,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.865,0.911925
deepseek_v3_2,unknown,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.795,0.8784249999999999
deepseek_v3_2,unknown,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.825,0.885375
deepseek_v3_2,unknown,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.84,0.88455
deepseek_v3_2,unknown,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.695,0.7601749999999998
deepseek_v3_2,unknown,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.705,0.7844250000000001
deepseek_v3_2,unknown,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.71,0.7686999999999999
deepseek_v3_2,unknown,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.7,0.7698499999999999
deepseek_v3_2,unknown,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.675,0.733475
deepseek_v3_2,unknown,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.705,0.7649249999999999
deepseek_v3_2,unknown,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.865,0.923825
deepseek_v3_2,unknown,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.805,0.890625
deepseek_v3_2,unknown,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.835,0.903925
deepseek_v3_2,unknown,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.805,0.879975
deepseek_v3_2,unknown,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.81,0.8834
deepseek_v3_2,unknown,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.8,0.8664
qwen3_5_27b,unknown,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.71,0.7468
qwen3_5_27b,unknown,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.72,0.7475
qwen3_5_27b,unknown,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.675,0.700375
qwen3_5_27b,unknown,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.725,0.786075
qwen3_5_27b,unknown,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.72,0.75585
qwen3_5_27b,unknown,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.715,0.776125
qwen3_5_27b,unknown,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.835,0.886025
qwen3_5_27b,unknown,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.795,0.8773249999999999
qwen3_5_27b,unknown,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.81,0.8885000000000001
qwen3_5_27b,unknown,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.8,0.8737999999999999
qwen3_5_27b,unknown,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.775,0.872125
qwen3_5_27b,unknown,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.805,0.8880250000000001
qwen3_5_27b,unknown,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.685,0.7435750000000001
qwen3_5_27b,unknown,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.68,0.74335
qwen3_5_27b,unknown,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.695,0.766475
qwen3_5_27b,unknown,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.705,0.7580749999999999
qwen3_5_27b,unknown,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.705,0.7780750000000001
qwen3_5_27b,unknown,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.71,0.7664999999999998
qwen3_5_27b,unknown,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.84,0.88395
qwen3_5_27b,unknown,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.81,0.87595
qwen3_5_27b,unknown,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.8,0.87855
qwen3_5_27b,unknown,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.825,0.8800250000000001
qwen3_5_27b,unknown,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.805,0.878125
qwen3_5_27b,unknown,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.825,0.880875
qwen3_5_27b,unknown,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.69,0.7496999999999999
qwen3_5_27b,unknown,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.71,0.7679
qwen3_5_27b,unknown,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.705,0.737525
qwen3_5_27b,unknown,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.71,0.74375
qwen3_5_27b,unknown,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.675,0.714625
qwen3_5_27b,unknown,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.705,0.7500249999999999
qwen3_5_27b,unknown,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.83,0.8809500000000001
qwen3_5_27b,unknown,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.81,0.8865000000000001
qwen3_5_27b,unknown,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.82,0.8979
qwen3_5_27b,unknown,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.8,0.8821
qwen3_5_27b,unknown,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.78,0.8683
qwen3_5_27b,unknown,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.77,0.85185
qwen3_5_27b,unknown,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.665,0.739875
qwen3_5_27b,unknown,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.7,0.7524500000000001
qwen3_5_27b,unknown,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.665,0.726225
qwen3_5_27b,unknown,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.67,0.7363999999999999
qwen3_5_27b,unknown,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.63,0.7059
qwen3_5_27b,unknown,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.675,0.736575
qwen3_5_27b,unknown,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.825,0.884525
qwen3_5_27b,unknown,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.835,0.873125
qwen3_5_27b,unknown,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.805,0.880375
qwen3_5_27b,unknown,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.785,0.8561250000000001
qwen3_5_27b,unknown,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.78,0.86945
qwen3_5_27b,unknown,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.795,0.868625
mistral_medium_3_5,unknown,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.725,0.7865749999999999
mistral_medium_3_5,unknown,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.745,0.810225
mistral_medium_3_5,unknown,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.755,0.8298749999999999
mistral_medium_3_5,unknown,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.745,0.7913250000000001
mistral_medium_3_5,unknown,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.685,0.748675
mistral_medium_3_5,unknown,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.7,0.7426999999999999
mistral_medium_3_5,unknown,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.865,0.931375
mistral_medium_3_5,unknown,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.805,0.905425
mistral_medium_3_5,unknown,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.84,0.9264
mistral_medium_3_5,unknown,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.805,0.8908750000000001
mistral_medium_3_5,unknown,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.825,0.901475
mistral_medium_3_5,unknown,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.775,0.871825
mistral_medium_3_5,unknown,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.69,0.77145
mistral_medium_3_5,unknown,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.755,0.8114750000000002
mistral_medium_3_5,unknown,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.715,0.824475
mistral_medium_3_5,unknown,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.745,0.8156249999999999
mistral_medium_3_5,unknown,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.71,0.77325
mistral_medium_3_5,unknown,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.69,0.7417
mistral_medium_3_5,unknown,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.84,0.92305
mistral_medium_3_5,unknown,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.83,0.91465
mistral_medium_3_5,unknown,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.835,0.907575
mistral_medium_3_5,unknown,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.785,0.874725
mistral_medium_3_5,unknown,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.845,0.919975
mistral_medium_3_5,unknown,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.82,0.8985
mistral_medium_3_5,unknown,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.715,0.762225
mistral_medium_3_5,unknown,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.7,0.7541
mistral_medium_3_5,unknown,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.73,0.7782
mistral_medium_3_5,unknown,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.7,0.7715
mistral_medium_3_5,unknown,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.71,0.757
mistral_medium_3_5,unknown,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.71,0.7682
mistral_medium_3_5,unknown,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.855,0.936275
mistral_medium_3_5,unknown,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.845,0.926675
mistral_medium_3_5,unknown,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.845,0.931275
mistral_medium_3_5,unknown,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.78,0.8987499999999999
mistral_medium_3_5,unknown,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.83,0.8981
mistral_medium_3_5,unknown,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.815,0.895025
mistral_medium_3_5,unknown,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.69,0.7619
mistral_medium_3_5,unknown,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.725,0.766825
mistral_medium_3_5,unknown,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.7,0.7656499999999999
mistral_medium_3_5,unknown,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.71,0.7537499999999999
mistral_medium_3_5,unknown,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.665,0.7095750000000001
mistral_medium_3_5,unknown,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.705,0.7613749999999999
mistral_medium_3_5,unknown,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.865,0.941875
mistral_medium_3_5,unknown,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.84,0.91775
mistral_medium_3_5,unknown,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.87,0.9467
mistral_medium_3_5,unknown,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.79,0.888
mistral_medium_3_5,unknown,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.84,0.9149
mistral_medium_3_5,unknown,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.825,0.898175
